ppm,Intensity
-99.2963,-2.8851
-99.2902,-2.8851
-99.2841,-2.8851
-99.2781,-2.8851
-99.272,-2.8851
-99.2659,-2.8851
-99.2599,-2.8851
-99.2538,-2.8851
-99.2477,-2.87528
-99.2417,-2.87528
-99.2356,-2.87528
-99.2295,-2.86547
-99.2235,-2.86547
-99.2174,-2.85566
-99.2113,-2.84584
-99.2053,-2.84584
-99.1992,-2.83603
-99.1931,-2.82622
-99.1871,-2.8164
-99.181,-2.80659
-99.1749,-2.79678
-99.1688,-2.78696
-99.1628,-2.77715
-99.1567,-2.76734
-99.1506,-2.75752
-99.1446,-2.74771
-99.1385,-2.72808
-99.1324,-2.71827
-99.1264,-2.70846
-99.1203,-2.68883
-99.1142,-2.67902
-99.1082,-2.65939
-99.1021,-2.64958
-99.096,-2.62995
-99.09,-2.62014
-99.0839,-2.60051
-99.0778,-2.58089
-99.0718,-2.57107
-99.0657,-2.55145
-99.0596,-2.53182
-99.0535,-2.52201
-99.0475,-2.50238
-99.0414,-2.48275
-99.0353,-2.46313
-99.0293,-2.4435
-99.0232,-2.42387
-99.0171,-2.41406
-99.0111,-2.39443
-99.005,-2.37481
-98.9989,-2.35518
-98.9929,-2.33555
-98.9868,-2.31593
-98.9807,-2.2963
-98.9747,-2.27667
-98.9686,-2.25705
-98.9625,-2.23742
-98.9565,-2.2178
-98.9504,-2.19817
-98.9443,-2.17854
-98.9382,-2.15892
-98.9322,-2.13929
-98.9261,-2.11966
-98.92,-2.10004
-98.914,-2.08041
-98.9079,-2.0706
-98.9018,-2.05097
-98.8958,-2.03134
-98.8897,-2.01172
-98.8836,-1.99209
-98.8776,-1.97246
-98.8715,-1.95284
-98.8654,-1.94302
-98.8594,-1.9234
-98.8533,-1.90377
-98.8472,-1.88414
-98.8412,-1.87433
-98.8351,-1.8547
-98.829,-1.83508
-98.8229,-1.82527
-98.8169,-1.80564
-98.8108,-1.79583
-98.8047,-1.7762
-98.7987,-1.76639
-98.7926,-1.74676
-98.7865,-1.73695
-98.7805,-1.71732
-98.7744,-1.70751
-98.7683,-1.69769
-98.7623,-1.67807
-98.7562,-1.66825
-98.7501,-1.65844
-98.7441,-1.63881
-98.738,-1.629
-98.7319,-1.61919
-98.7259,-1.60937
-98.7198,-1.59956
-98.7137,-1.57993
-98.7076,-1.57012
-98.7016,-1.56031
-98.6955,-1.55049
-98.6894,-1.54068
-98.6834,-1.53087
-98.6773,-1.52105
-98.6712,-1.51124
-98.6652,-1.50143
-98.6591,-1.49161
-98.653,-1.4818
-98.647,-1.47199
-98.6409,-1.46217
-98.6348,-1.45236
-98.6288,-1.44255
-98.6227,-1.43273
-98.6166,-1.42292
-98.6106,-1.41311
-98.6045,-1.4033
-98.5984,-1.39348
-98.5923,-1.38367
-98.5863,-1.37386
-98.5802,-1.36404
-98.5741,-1.35423
-98.5681,-1.34442
-98.562,-1.3346
-98.5559,-1.32479
-98.5499,-1.31498
-98.5438,-1.30516
-98.5377,-1.29535
-98.5317,-1.28554
-98.5256,-1.27572
-98.5195,-1.26591
-98.5135,-1.2561
-98.5074,-1.2561
-98.5013,-1.24628
-98.4953,-1.23647
-98.4892,-1.22666
-98.4831,-1.21684
-98.477,-1.20703
-98.471,-1.19722
-98.4649,-1.19722
-98.4588,-1.1874
-98.4528,-1.17759
-98.4467,-1.16778
-98.4406,-1.16778
-98.4346,-1.15796
-98.4285,-1.14815
-98.4224,-1.14815
-98.4164,-1.13834
-98.4103,-1.12852
-98.4042,-1.12852
-98.3982,-1.11871
-98.3921,-1.11871
-98.386,-1.1089
-98.38,-1.1089
-98.3739,-1.09908
-98.3678,-1.09908
-98.3617,-1.08927
-98.3557,-1.08927
-98.3496,-1.08927
-98.3435,-1.07946
-98.3375,-1.07946
-98.3314,-1.07946
-98.3253,-1.06964
-98.3193,-1.06964
-98.3132,-1.06964
-98.3071,-1.06964
-98.3011,-1.05983
-98.295,-1.05983
-98.2889,-1.05983
-98.2829,-1.05983
-98.2768,-1.05983
-98.2707,-1.05002
-98.2647,-1.05002
-98.2586,-1.05002
-98.2525,-1.05002
-98.2464,-1.05002
-98.2404,-1.05002
-98.2343,-1.0402
-98.2282,-1.0402
-98.2222,-1.0402
-98.2161,-1.0402
-98.21,-1.0402
-98.204,-1.03039
-98.1979,-1.03039
-98.1918,-1.03039
-98.1858,-1.03039
-98.1797,-1.03039
-98.1736,-1.02058
-98.1676,-1.02058
-98.1615,-1.02058
-98.1554,-1.01077
-98.1494,-1.01077
-98.1433,-1.01077
-98.1372,-1.00095
-98.1311,-1.00095
-98.1251,-1.00095
-98.119,-0.991138
-98.1129,-0.991138
-98.1069,-0.981325
-98.1008,-0.981325
-98.0947,-0.971512
-98.0887,-0.971512
-98.0826,-0.961699
-98.0765,-0.951885
-98.0705,-0.951885
-98.0644,-0.942072
-98.0583,-0.932259
-98.0523,-0.932259
-98.0462,-0.922446
-98.0401,-0.912632
-98.0341,-0.912632
-98.028,-0.902819
-98.0219,-0.893006
-98.0158,-0.883193
-98.0098,-0.873379
-98.0037,-0.863566
-97.9976,-0.863566
-97.9916,-0.853753
-97.9855,-0.84394
-97.9794,-0.834126
-97.9734,-0.824313
-97.9673,-0.8145
-97.9612,-0.804687
-97.9552,-0.794873
-97.9491,-0.775247
-97.943,-0.765434
-97.937,-0.75562
-97.9309,-0.745807
-97.9248,-0.735994
-97.9188,-0.716367
-97.9127,-0.706554
-97.9066,-0.696741
-97.9005,-0.677114
-97.8945,-0.667301
-97.8884,-0.657488
-97.8823,-0.637861
-97.8763,-0.628048
-97.8702,-0.608422
-97.8641,-0.598608
